id,name,slug,parent_id,parent_name,count,depth
2331,KF96NVPEAL,kf96nvpeal,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2233,KG36N7IEQ,kg36n7ieq,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
1717,KG36NAI45,kg36nai45,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,5,2
2232,KG36NXXDC,kg36nxxdc,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
230,KG36NXXDF,kg36nxxdf,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,5,2
2245,KG39NSBBF,kg39nsbbf,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,4,2
2239,KG39NXXCF,kg39nxxcf,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,8,2
2251,KG49NA94,kg49na94,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2248,KG49NSBBF,kg49nsbbf,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2246,KG49NXXCF,kg49nxxcf,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2423,KG56NA73ME,kg56na73me,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2247,KG56NAI22,kg56nai22,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,2,2
231,KG76NAI30L,kg76nai30l,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,18,2
232,KG76NAI31L,kg76nai31l,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,19,2
233,KG76NAI4PL,kg76nai4pl,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,15,2
234,KG86NAI30L,kg86nai30l,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,15,2
2249,KG86NAI31,kg86nai31,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,17,2
235,KG86NAI31L,kg86nai31l,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,11,2
236,KG86NAI4PL,kg86nai4pl,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,13,2
2253,KI20R00,ki20r,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2234,KI81FHDD0,ki81fhdd0,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,2,2
2250,KI81FHOD0,ki81fhod0,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2240,KI81RAF31,ki81raf31,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2252,KI82LAD30,ki82lad30,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,0,2
2238,KI86FPDD0,ki86fpdd0,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2382,KI86NVS30,ki86nvs30,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,3,2
1722,KI87SAF30,ki87saf30,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,2,2
2236,KS36VAI31,ks36vai31,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
237,KU56N03ME,ku56n03me,150,אביזרים וחלקי חילוף למקררים ומקפיאים סימנס,1,2
2154,WAA12165ME,waa12165me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,11,2
2169,WAA16166ME,waa16166me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,11,2
2153,WAA20165ME,waa20165me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,12,2
2137,WAB16060IL,wab16060il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,8,2
779,WAB16260IL,wab16260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,13,2
780,WAB20060IL,wab20060il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,13,2
781,WAB20260IL,wab20260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
782,WAB24260IL,wab24260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
783,WAB24262BY,wab24262by,152,אביזרים וחלקי חילוף למכונות כביסה בוש,13,2
2189,WAE16061IL,wae16061il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,12,2
2173,WAE16062IL,wae16062il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,12,2
2194,WAE1616,wae1616,152,אביזרים וחלקי חילוף למכונות כביסה בוש,6,2
2174,WAE16160ME,wae16160me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,10,2
2146,WAE16165IL,wae16165il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,13,2
2138,WAE16166IL,wae16166il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,12,2
2188,WAE16260IL,wae16260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,10,2
2184,WAE16261IL,wae16261il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,12,2
2191,WAE1816KIL,wae1816kil,152,אביזרים וחלקי חילוף למכונות כביסה בוש,5,2
2177,WAE20060EE,wae20060ee,152,אביזרים וחלקי חילוף למכונות כביסה בוש,10,2
2180,WAE20161ME,wae20161me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,12,2
2149,WAE20165IL,wae20165il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,14,2
2139,WAE20166IL,wae20166il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,14,2
784,WAE20207IL,wae20207il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
785,WAE20260IL,wae20260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
786,WAE20260ME,wae20260me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
787,WAE20261IL,wae20261il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
788,WAE20262IL,wae20262il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
789,WAE20263IL,wae20263il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
790,WAE20360IL,wae20360il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
791,WAE20361IL,wae20361il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
792,WAE20362IL,wae20362il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
793,WAE20363IL,wae20363il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
794,WAE20364IL,wae20364il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
795,WAE20442ME,wae20442me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
796,WAE20460,wae20460,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
797,WAE20460IIL,wae20460iil,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
798,WAE20460ME,wae20460me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
799,WAE20461IL,wae20461il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
800,WAE20461ME,wae20461me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
801,WAE20462IL,wae20462il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
802,WAE20463IL,wae20463il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
803,WAE20464IL,wae20464il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
804,WAE2046IME,wae2046ime,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
805,WAE2060EE,wae2060ee,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
806,WAE24160,wae24160,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
807,WAE24161FG,wae24161fg,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
808,WAE24165PL,wae24165pl,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
809,WAE24208IL,wae24208il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,16,2
810,WAE24260GB,wae24260gb,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
811,WAE24260IL,wae24260il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
812,WAE24261IL,wae24261il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,15,2
813,WAE24441IL,wae24441il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
814,WAE24441ME,wae24441me,152,אביזרים וחלקי חילוף למכונות כביסה בוש,18,2
815,WAE24460IL,wae24460il,152,אביזרים וחלקי חילוף למכונות כביסה בוש,2,2
